 ,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100607_LT_serum_and_plasma_NEG_41101,X20100607_LT_serum_and_plasma_NEG_42001,X20100607_LT_serum_and_plasma_NEG_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg,Query Mass,Name,Formula,Exact Mass,PPM Error,PubChem CID,HMDB,LIPID MAPS,KEGG,MMCD,METLIN,parser
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,7Ã_Â±,12Ã_Â_-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42686,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,6Ã_Â_,12Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42685,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,6Ã_Â±,12Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42684,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,6Ã_Â_,12Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42683,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,5Ã_Â_,12Ã_Â±-Trihydroxycholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42681,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,4Ã_Â_,12Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42680,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"2Ã_Â_,3Ã_Â±,12Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42679,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,6Ã_Â_,7Ã_Â_-Trihydroxy-5Ã_Â±-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42678,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,6Ã_Â_,7Ã_Â±-Trihydroxy-5Ã_Â±-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42677,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,6Ã_Â±,7Ã_Â_-Trihydroxy-5Ã_Â±-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42676,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,6Ã_Â±,7Ã_Â±-Trihydroxy-5Ã_Â±-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42675,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,6Ã_Â_,7Ã_Â_-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42674,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,6Ã_Â_,7Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42673,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,6Ã_Â±,7Ã_Â_-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42672,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,6Ã_Â±,7Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42671,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,6Ã_Â_,7Ã_Â_-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.2875744,1,,,,,,42670,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,6Ã_Â_,7Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.2875744,1,,,,,,42669,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â±,5Ã_Â_,7Ã_Â±-Trihydroxycholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42666,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3Ã_Â_,4Ã_Â_,7Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42665,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"1Ã_Â_,3Ã_Â±,7Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.287551,1,,,,,,42664,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"1Ã_Â±,3Ã_Â±,7Ã_Â±-Trihydroxy-5Ã_Â_-cholan-24-oic Acid",C24H40O5,408.2875744,1,,,,,,42663,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,7beta,14alpha-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5284160,,LMST04010417,,,84722,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,7alpha,17alpha-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,7beta,17alpha-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5284157;5284161, ,LMST04010414;LMST04010418, , ,84719;84723,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,Cygnocholic acid,C24H40O5,408.287576,1,5284154,,LMST04010411,C20868,,84716,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,11alpha,12alpha-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,11alpha,12beta-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,11beta,12alpha-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,11beta,12beta-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5284115;5284116;5284117;5284118,   ,LMST04010370;LMST04010371;LMST04010372;LMST04010373,   ,   ,84677;84678;84679;84680,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3beta,5alpha,6beta-Trihydroxycholan-24-oic Acid",C24H40O5,408.287576,1,5284086,,LMST04010339,,,84648,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,12alpha,19-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5284010,,LMST04010257,,,84570,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,7alpha,19-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5284009,,LMST04010256,,,84569,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,7beta,21chi-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5284002,,LMST04010248,,,84561,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"Bitocholic acid;(23S)-3alpha,12alpha,23-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5283892;5284038, ,LMST04010113;LMST04010285,C17657;, ,84427;84598,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,15beta,18-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5283891,,LMST04010112,,,84426,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,12alpha,16alpha-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5283890,,LMST04010111,,,84425,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,12alpha,15alpha-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,12alpha,15beta-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5283889;5284053, ,LMST04010110;LMST04010300, , ,84424;84613,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,11alpha,15beta-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,11beta,15beta-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5283887;5283888, ,LMST04010108;LMST04010109, , ,84422;84423,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,Avicholic acid;Alloavicholic acid,C24H40O5,408.287576,1,5283886;12079222, ,LMST04010107;LMST04010449,C17667;C20866, ,84421;84748,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,9alpha,11beta-Trihydroxy-5beta-cholan-24-oic Acid;3beta,9alpha,11beta-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5283884;5283885, ,LMST04010104;LMST04010105, , ,84418;84419,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"Phocaecholic acid;(23S)-3alpha,7alpha,23-Trihydroxy-5beta-cholan-24-oic Acid;(23R)-3alpha,7beta,23-Trihydroxy-5beta-cholan-24-oic Acid;(23S)-3alpha,7beta,23-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,128357;5283883;5284004;5284005,   ,LMST04010102;LMST04010103;LMST04010250;LMST04010251,C17654;;;,   ,84416;84417;84563;84564,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"(22R)-3alpha,7alpha,22-Trihydroxy-5beta-cholan-24-oic Acid;Haemulcholic acid;3alpha,7beta,22chi-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5283881;5283882;5284003,  ,LMST04010100;LMST04010101;LMST04010249,;C17668;,  ,84414;84415;84562,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3alpha,5beta,12alpha-Trihydroxycholan-24-oic Acid",C24H40O5,408.287576,1,5283865,,LMST04010079,,,84394,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"2beta,3alpha,12alpha-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.287576,1,5283862,,LMST04010076,,,84391,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"Crichetocholic acid;3alpha,5beta,7beta-Trihydroxycholan-24-oic Acid",C24H40O5,408.287576,1,5283849;5284001, ,LMST04010062;LMST04010247, , ,;84560,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"6a,12a-Dihydroxylithocholic acid;3alpha,6alpha,12alpha-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,6beta,12alpha-Trihydroxy-5beta-cholan-24-oic Acid;3beta,6alpha,12alpha-Trihydroxy-5beta-cholan-24-oic Acid;3beta,6beta,12alpha-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.2875744,1,22833529;189059;5283866;5283867;5283868,HMDB0000527;;;;,;LMST04010080;LMST04010081;LMST04010082;LMST04010083,    ,    ,5512;84395;84396;84397;84398,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"1b,3a,7a-Trihydroxy-5b-cholanoic acid;Vulpecholic acid;1beta,3alpha,7beta-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.2875744,1,5283846;5283845;5284000,HMDB0000414;;,LMST04010058;LMST04010057;LMST04010246,;C17650;,  ,5403;84373;84559,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"2b,3a,7a-Trihydroxy-5b-cholanoic acid",C24H40O5,408.2875744,1,5283847,HMDB0000404,LMST04010059,,,5393,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3a,6a,7b-Trihydroxy-5b-cholanoic acid;3a,6b,7b-Trihydroxy-5b-cholanoic acid;Alpha-Muricholic acid;Hyocholic acid;Muricholic acid;alpha-muricholic acid;3beta,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oic Acid;3beta,6alpha,7beta-Trihydroxy-5beta-cholan-24-oic Acid;3beta,6beta,7alpha-Trihydroxy-5beta-cholan-24-oic Acid;3beta,6beta,7beta-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,6alpha,7alpha-Trihydroxy-5alpha-cholan-24-oic Acid;3alpha,6alpha,7beta-Trihydroxy-5alpha-cholan-24-oic Acid;3alpha,6beta,7alpha-Trihydroxy-5alpha-cholan-24-oic Acid;3alpha,6beta,7beta-Trihydroxy-5alpha-cholan-24-oic Acid",C24H40O5,408.2875744,1,5283851;5283853;53477700;131750324;119473;5283852;5283854;5283855;5283856;5283857;5283858;5283859;5283860;5283861,HMDB0000364;HMDB0000415;HMDB0000506;HMDB0000760;HMDB0000865;;;;;;;;;,LMST04010065;LMST04010067;;LMST04010064;;LMST04010066;LMST04010068;LMST04010069;LMST04010070;LMST04010071;LMST04010072;LMST04010073;LMST04010074;LMST04010075,;;;C17649;;C17647;;;;;;;;,             ,5353;5404;;5728;5826;84381;84383;84384;84385;84386;84387;84388;84389;84390,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3a,4b,12a-Trihydroxy-5b-cholanoic acid;3alpha,4beta,12alpha-Trihydroxy-5beta-cholan-24-oic Acid;3beta,4beta,12alpha-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.2875744,1,53477684;5283863;5283864,HMDB0000330;;,;LMST04010077;LMST04010078,  ,  ,5319;84392;84393,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"1b,3a,12a-Trihydroxy-5b-cholanoic acid;1,3,12-Trihydroxycholan-24-oic acid;1beta,3alpha,12alpha-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.2875744,1,53477683;20849394;5283850,HMDB0000326;HMDB0000371;,;;LMST04010063,  ,  ,5315;5360;84379,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3a,4b,7a-Trihydroxy-5b-cholanoic acid;3alpha,4beta,7alpha-Trihydroxy-5beta-cholan-24-oic Acid;3beta,4beta,7alpha-Trihydroxy-5beta-cholan-24-oic Acid",C24H40O5,408.2875744,1,53477681;195223;5283848,HMDB0000320;;,;LMST04010060;LMST04010061,  ,  ,5309;84376;84377,-1
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0,407.2797272,"3a,7a,12b-Trihydroxy-5b-cholanoic acid;3b,7a,12a-Trihydroxy-5a-Cholanoic acid;3a,7b,12b-Trihydroxy-5b-cholanoic acid;3b,7b,12a-Trihydroxy-5b-cholanoic acid;3b,7a,12a-Trihydroxy-5b-cholanoic acid;3b,7b,12a-Trihydroxy-5a-Cholanoic acid;3a,7b,12a-Trihydroxy-5a-Cholanoic acid;Allocholic acid;Cholic acid;Ursocholic acid;3beta,7alpha,12beta-Trihydroxy-5beta-cholan-24-oic Acid;3beta,7beta,12beta-Trihydroxy-5beta-cholan-24-oic Acid;3alpha,7alpha,12beta-Trihydroxy-5alpha-cholan-24-oic Acid;3beta,7alpha,12beta-Trihydroxy-5alpha-cholan-24-oic Acid;3alpha,7beta,12beta-Trihydroxy-5alpha-cholan-24-oic Acid;3beta,7beta,12beta-Trihydroxy-5alpha-cholan-24-oic Acid;Bile salt;3alpha,7alpha,12beta-Trihydroxy-5beta-cholanate",C24H40O5,408.2875744,1,5283869;5283875;5283872;5283873;5283870;5283879;5283877;53477699;221493;122340;5283871;1762378;5283874;5283876;5283878;5283880;439520;440427,HMDB0000312;HMDB0000376;HMDB0000390;HMDB0000395;HMDB0000419;HMDB0000427;HMDB0000432;HMDB0000505;HMDB0000619;HMDB0000917;;;;;;;;,LMST04010085;LMST04010094;LMST04010089;LMST04010090;LMST04010086;LMST04010098;LMST04010096;LMST04010092;LMST04010001;LMST04010088;LMST04010087;LMST04010091;LMST04010093;LMST04010095;LMST04010097;LMST04010099;;,;;;;;;;;C00695;C17644;;;;;;;C01558;C04661,                 ,84399;5365;5379;5384;5408;5416;5421;5491;206;84402;84401;84405;84407;84409;84411;84413;;,-1
385,408.2102486,408.2038178,408.22,167.0842215,155.1376514,168.0036348,354,237,115,352.8070016,277.7933358,240.2742867,[130][M+1]+,,131,0,0,1,0,0,408.2102486,"Hydantoin, 5,5-diphenyl-3-(2-(4-(2-hydroxyethyl)-1-piperazinyl)ethyl)-",C23H28N4O3,408.2161408,5,,,,,,291813,382
385,408.2102486,408.2038178,408.22,167.0842215,155.1376514,168.0036348,354,237,115,352.8070016,277.7933358,240.2742867,[130][M+1]+,,131,0,0,1,0,0,408.2102486,"1-(1-cyclopentyl-5,5-dimethyl-2-oxo-3-phenylimidazolidin-4-yl)-1-hydroxy-3-phenylurea",C23H28N4O3,408.2161408,5,,,,,,289091,382
385,408.2102486,408.2038178,408.22,167.0842215,155.1376514,168.0036348,354,237,115,352.8070016,277.7933358,240.2742867,[130][M+1]+,,131,0,0,1,0,0,408.2102486,N-(4-Acetamidophenyl)-3-[2-(4-tert-butylbenzoyl)hydrazinylidene]butanamide,C23H28N4O3,408.2161408,5,,,,,,287816,382
385,408.2102486,408.2038178,408.22,167.0842215,155.1376514,168.0036348,354,237,115,352.8070016,277.7933358,240.2742867,[130][M+1]+,,131,0,0,1,0,0,408.2102486,AGN-PC-08W389,C23H28N4O3,408.2161408,5,,,,,,274967,382
385,408.2102486,408.2038178,408.22,167.0842215,155.1376514,168.0036348,354,237,115,352.8070016,277.7933358,240.2742867,[130][M+1]+,,131,0,0,1,0,0,408.2102486,Nigakilactone F,C22H32O7,408.2148,2,21125501,,,C17031,,71510,382
385,408.2102486,408.2038178,408.22,167.0842215,155.1376514,168.0036348,354,237,115,352.8070016,277.7933358,240.2742867,[130][M+1]+,,131,0,0,1,0,0,408.2102486,Anhydrocinnzeylanine,C22H32O7,408.2148034,2,131752069,HMDB0036864,,,,91867,382
385,408.2102486,408.2038178,408.22,167.0842215,155.1376514,168.0036348,354,237,115,352.8070016,277.7933358,240.2742867,[130][M+1]+,,131,0,0,1,0,0,408.2102486,Cascarillin,C22H32O7,408.2148034,2,5088211,HMDB0036836,,C09071,,67403,382
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0,409.1921805,"4,4'-(Isopropylidenebis(4,1-phenyleneoxy))dianiline",C27H26N2O2,410.1994281,0,,,,,,325497,-1
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0,409.1921805,"4-(2-hydroxyethyl)-6-[2-(2-hydroxyethylamino)ethylamino]-2,3-dihydro-1H-naphtho[3,2-f]quinoxaline-7,12-dione",C22H26N4O4,410.1954053,9,,,,,,323648,-1
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0,409.1921805,"1,5,6,7-tetraphenylbicyclo[3.2.1]octa-3,6-diene",C32H26,410.2034508,9,,,,,,319743,-1
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0,409.1921805,RMI 60976,C27H26N2O2,410.1994281,0,,,,,,305378,-1
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0,409.1921805,"1-methyl-2-[(1-methyl-1,3-dihydrobenzo[f][1,3]benzoxazin-2-yl)methyl]-1,3-dihydrobenzo[f][1,3]benzoxazine",C27H26N2O2,410.1994281,0,,,,,,289006,-1
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0,409.1921805,Piperacetazine,C24H30N2O2S,410.2027992,8,,,,,,279209,-1
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0,409.1921805,2-(4-ethylphenyl)-N-[2-(4-methoxyphenyl)ethyl]quinoline-4-carboxamide,C27H26N2O2,410.1994281,0,,,,,,276197,-1
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0,409.1921805,AGN-PC-0LOERH,C24H30N2O2S,410.2027992,8,,,,,,268348,-1
387,411.2016279,411.1977581,411.2069823,248.1782462,246.6380373,249.5292291,373,255,118,336.1476901,119.819684,172.443913,,,135,1,0,1,1,0,411.2016279,AFP 07 (free acid),C22H30F2O5,412.2061305,6,,,,,,96511,-1
387,411.2016279,411.1977581,411.2069823,248.1782462,246.6380373,249.5292291,373,255,118,336.1476901,119.819684,172.443913,,,135,1,0,1,1,0,411.2016279,16(R)-AFP 07 (free acid),C22H30F2O5,412.2061305,6,,,,,,96476,-1
387,411.2016279,411.1977581,411.2069823,248.1782462,246.6380373,249.5292291,373,255,118,336.1476901,119.819684,172.443913,,,135,1,0,1,1,0,411.2016279,Abscisic alcohol 11-glucoside,C21H32O8,412.209718,1,131752697,HMDB0039636,,,,94192,-1
387,411.2016279,411.1977581,411.2069823,248.1782462,246.6380373,249.5292291,373,255,118,336.1476901,119.819684,172.443913,,,135,1,0,1,1,0,411.2016279,"5-(2,3-Dihydroxy-3-methylbutyl)-4-(3,4-epoxy-4-methylpentanoyl)-3,4-dihydroxy-2-isopentanoyl-2-cyclopenten-1-one",C21H32O8,412.209718,1,131750954,HMDB0030082,,,,86714,-1
388,411.2050164,411.2,411.2097593,401.1195904,398.8133975,405.5570455,373,255,118,658.6352143,388.943639,603.4871345,,,243,1,0,1,1,0,411.2050164,Abscisic alcohol 11-glucoside,C21H32O8,412.209718,6,131752697,HMDB0039636,,,,94192,-1
388,411.2050164,411.2,411.2097593,401.1195904,398.8133975,405.5570455,373,255,118,658.6352143,388.943639,603.4871345,,,243,1,0,1,1,0,411.2050164,"5-(2,3-Dihydroxy-3-methylbutyl)-4-(3,4-epoxy-4-methylpentanoyl)-3,4-dihydroxy-2-isopentanoyl-2-cyclopenten-1-one",C21H32O8,412.209718,6,131750954,HMDB0030082,,,,86714,-1
389,411.2900027,411.2836671,411.3,324.3894927,322.4791238,326.9955051,361,248,113,297.4190681,134.8442505,190.9876957,,,332,0,0,1,0,0,411.2900027,Nandrolone cyclohexylpropionate,C27H40O3,412.2977451,1,,,,,,330214,-1
389,411.2900027,411.2836671,411.3,324.3894927,322.4791238,326.9955051,361,248,113,297.4190681,134.8442505,190.9876957,,,332,0,0,1,0,0,411.2900027,Fesogenin,C27H40O3,412.2977451,1,,,,,,317705,-1
389,411.2900027,411.2836671,411.3,324.3894927,322.4791238,326.9955051,361,248,113,297.4190681,134.8442505,190.9876957,,,332,0,0,1,0,0,411.2900027,Calcipotriene,C27H40O3,412.2977451,1,,,,,,315645,-1
